1.397901664948028588e-02,2.349216716444329361e-02,2.930858092439111648e-02,5.232398350031544632e-02,8.172638459687936452e-02,7.571088832854043667e-03,8.679012832375575248e-02,3.604245933537897351e-01,6.148661717211433703e-02,7.402958173036060241e-02,1.682478429291954470e-03,1.771766805353108560e-03,8.162448428202493961e-04,1.652836406401381056e-03,8.296067925987624103e-03,1.168321206868304721e-02,8.767767143898378551e-03,4.687864557070134733e-03,2.275481181366305686e-02,3.443650183481851597e-03,6.176981378300144473e-03,2.381667844305726046e-04,1.855352184329959672e-02,3.691525985724336220e-04,6.740787546861082497e-04,1.727865473985555969e-03,2.122505432245551642e-03,4.312683091492697934e-02,6.920455448747388910e-03,2.320185993699684182e-05
1.556834985223233027e-02,3.525398715205405042e-02,1.609182787424270553e-02,2.490028817517377091e-02,1.375205961870042300e-02,1.702882283037433081e-02,1.246779052156052683e-02,3.769713677503577776e-02,9.494975022340026993e-02,7.114567608495601936e-02,1.660597824767047759e-01,2.087186308451818018e-01,1.184660414593974309e-01,1.071932692604909837e-01,2.082574087471713783e-02,1.556508276995981731e-02,2.153692960220956326e-02,3.093372770270762153e-04,1.203470875769988187e-02,3.290891459156108857e-04,3.787941490264376803e-03,4.924052202244584737e-03,1.647789314902378677e-02,6.304385311347736678e-03,1.561543706395841866e-03,2.155760499809331130e-04,6.446366463197848382e-03,1.242316161661260153e-02,2.644418281242349230e-03,2.175974018040814292e-03
1.799387820318490774e-02,3.343841153022188845e-02,4.595258267049725370e-02,8.831180868165958153e-02,1.900095969814229735e-01,9.303709451776902284e-02,2.909618560383463448e-01,1.576191318830496846e-01,3.923939035548121290e-02,1.345997022093359599e-02,3.113137467756282861e-02,4.035290947191498383e-03,4.143352339744676288e-03,1.103567863579247785e-02,2.148700149793660030e-03,7.002850508139846740e-03,9.127851670953450111e-03,1.421099421244849219e-03,1.438467098510019457e-02,8.111712420424558104e-03,9.173231680250391179e-03,2.468728894976335558e-03,1.135171330411023291e-02,2.525760857755933713e-03,2.732481880161430864e-03,1.424920111096033941e-04,4.934105454833635643e-04,5.474018633783458640e-03,5.443200506178752160e-03,1.511072022602182464e-04
1.242469168188382531e-02,2.476297722572011126e-02,1.656429571272296369e-02,2.820662504873059501e-02,1.465745540361576039e-02,1.011105076612762478e-02,4.368051345254297772e-03,3.287126386633913711e-02,6.733538924558414573e-02,9.036251146887498698e-02,3.304312574698536203e-02,5.919628628126680225e-02,1.249047230547673248e-01,3.129218766848247957e-01,4.889004864050192078e-02,1.667525384847147810e-02,6.025646735770739428e-03,2.772940963085272336e-03,2.548641193079281830e-02,1.209722062782053048e-02,2.388219515954680128e-02,5.186767495245082037e-03,6.110085753206641497e-03,2.300312071679777234e-03,1.068793569707520482e-03,1.669466025906048015e-03,8.938434923184033435e-04,1.151238642512835038e-02,3.956342363336127956e-04,1.718160673069011593e-03
9.644119587253285539e-03,1.082999970588112947e-02,1.065447437540354217e-02,1.449637687377294121e-02,1.768457384624620016e-02,3.689607736817643053e-03,6.850294799883954039e-03,3.240319374501597627e-02,8.337677127418762976e-03,7.695720824901525203e-03,4.990772380341968080e-03,1.184679067153924245e-03,1.216150748398407960e-03,1.454718015295184850e-03,5.127420393171417019e-03,1.018629732703697430e-02,3.681724008715490503e-03,5.921053813941585045e-03,2.800508131553183094e-02,5.026932762637580272e-03,1.728709797103277629e-02,4.935771500466918163e-03,5.048877855811539916e-02,6.202504898376491431e-03,7.037600760217804265e-03,7.116910332141865823e-03,1.129348989274534323e-02,5.842888575781622906e-01,5.938828374657488529e-02,2.341269086999357707e-02
1.425343970214528778e-02,2.512755112256188916e-02,2.091984130342454742e-02,3.872471470228354418e-02,3.842489872829311232e-02,1.246699369131427405e-02,2.717243085930464222e-02,5.632834079385246745e-02,1.114568482358916091e-01,1.851970173731781188e-01,2.052391987574901933e-01,7.716219977723316747e-02,5.520910862236828864e-02,6.858652756255705085e-02,3.608036432029902013e-02,2.454262927507343262e-02,6.977962797334798760e-03,1.077351744207192402e-02,3.205677299729620122e-02,4.230736518762800644e-03,7.932715333818231643e-03,1.861159328329494052e-03,2.375343612074033370e-02,4.919321132439050115e-03,3.283471997725705485e-04,2.508113843604406566e-03,4.368321597177822480e-03,2.640624885523210758e-02,3.941130978387666177e-03,7.939619442086622491e-04
1.043773011007897815e-02,1.322634442552970795e-02,1.681333011204173139e-02,1.577029832832981329e-02,2.126972228015932068e-02,3.252574457674403847e-03,1.098331181961683702e-02,1.970002456111304492e-02,1.498969300304688751e-02,1.422970141771003061e-02,4.664074401479921181e-03,5.458107778584890372e-03,2.375524013401663411e-03,1.236371799196259733e-03,5.454960480639080636e-03,1.289587562839391785e-02,2.001366552458908390e-02,1.089344290815922461e-02,1.121010063734058648e-01,2.913718642529570385e-02,3.581235116114347972e-02,6.829853072985826896e-03,3.951379780581562584e-01,3.064249302492354568e-02,6.335343668123271993e-04,3.373733618370403087e-02,7.627222365199136031e-03,9.621221367202151264e-02,6.492120784571571435e-03,2.185626436810257211e-03
2.391455228975116615e-02,6.277876434400352090e-02,7.285449057705963016e-02,1.660175715691896980e-01,2.568180181910972859e-01,6.383625588156163766e-02,1.014208815216146448e-02,2.050737945678646201e-02,3.074746794722361606e-02,1.244709574953410149e-02,2.117263608457485222e-02,8.258296563439619653e-03,1.518942941193709290e-02,1.177715772333553634e-03,3.016881801430264069e-03,9.207163587415035863e-03,7.614206602934516649e-03,6.318961498808549695e-04,7.765443301078797655e-03,1.689562659603558240e-02,4.508334944871384385e-03,4.021028412207958147e-03,3.557866755185372376e-03,3.352175367132181200e-03,2.743540488216479872e-03,8.037779674482814648e-05,1.862674988134794239e-04,9.145319655604818325e-04,2.190792365604161962e-03,6.066176113173080663e-03
1.112125994514342152e-02,1.611487602338710148e-02,1.506024440721004734e-02,1.848134052304434630e-02,1.905775679059565700e-02,5.036938131214074897e-04,7.469526117169448393e-03,8.331578903988405907e-03,1.182008171337708968e-02,8.662356006875177039e-03,5.096931290608622310e-04,2.069972089908995614e-04,1.351288214777721791e-02,1.731875671930339575e-02,1.278081085882966546e-02,6.263929951081138869e-03,4.058608072995257415e-02,9.719950725891631296e-03,1.504054475999141161e-01,1.072088893842006591e-01,2.686954106807347142e-01,1.329108399685836883e-01,1.309670635217747015e-01,1.946603297529495014e-02,2.518481448193172698e-02,1.368685740529776776e-02,1.035611806552005215e-02,3.283345593963307718e-02,2.359970984861929286e-02,2.267994740732417038e-04
2.042205690517827354e-02,3.032106371802323688e-02,4.302392576585800654e-02,8.186849367102581876e-02,1.516960184902053088e-01,6.387411208241870753e-02,4.096013907261013554e-01,3.925936097600361135e-02,2.854738776971068454e-02,2.172053883541445393e-02,1.846450256026772874e-02,3.718675259541518764e-03,8.627456137482704401e-03,4.257236667398234080e-03,1.017562971087572488e-02,9.185963794305850375e-03,4.270237286176466716e-03,7.620226726225013195e-04,1.684249275999404397e-02,2.224069858804058643e-03,1.355216445742467302e-02,5.334723131304014085e-03,5.816262623295405951e-04,1.598745578486523164e-03,4.052784509064244131e-03,1.178147316875268477e-03,3.156093781324206186e-04,6.866861209502951591e-03,2.233919337929469572e-03,6.339367481044394688e-03
2.855222458862705093e-02,1.099640042785779946e-02,1.207116372175241585e-02,1.214189798666109876e-02,8.000246892035422011e-03,2.902237214852701128e-02,3.969285043272541280e-03,3.561006483372324179e-03,4.368028255287370544e-05,3.935611721115008302e-03,3.318353341917621509e-04,3.429485732534731136e-03,2.065528212579030229e-02,1.025000434923755040e-02,5.138946485144187115e-03,4.570724524559204721e-02,3.168543084546878580e-02,6.556321307961121558e-02,2.403095502600241171e-02,4.749016357729594906e-02,1.428143757529790059e-02,1.881343674544175976e-02,1.652079383671636176e-02,1.548869644182001848e-01,1.995390874564820227e-01,3.268082582026212157e-01,1.531746038633026441e-01,1.140656330447404644e-02,2.102063733217565157e-03,1.327976936269459340e-02
3.252300140378930338e-02,8.426846978487969458e-03,1.219194172086474591e-02,1.297265822270336592e-02,8.202553913730715671e-03,3.624876374829991144e-02,4.710203707905697215e-03,7.611646739794863947e-03,5.234695875094893397e-04,2.601386619738442225e-03,8.227715189726767095e-04,3.789252375379201145e-03,1.679971649988191984e-02,1.010873493545382494e-02,1.311725701719498828e-03,7.636688340059898106e-02,5.462087842924803760e-03,1.019320275059938802e-01,8.978293993103386023e-03,4.178474066536839310e-02,7.073881082094985286e-04,3.429865702556507152e-03,1.645947600107015157e-02,1.687472434049469561e-01,3.513630252397743625e-01,3.264970565881388908e-03,5.371712606652794680e-02,1.271538167062452943e-02,7.789323992192806988e-03,6.683888228511259202e-03
2.389746872203312583e-02,1.141534920294138417e-02,1.580114414601438769e-02,1.915423040159494952e-02,4.272914335453806278e-03,2.086013902451664195e-02,5.742540666841071048e-03,1.015775742589724315e-03,6.814984330451743719e-04,3.607123016274125116e-04,2.077960342120253358e-03,1.463329140629354491e-03,3.111393323370245569e-03,1.619942810511307025e-03,1.084364180301923899e-02,6.857429794147254509e-02,2.760243982131800264e-02,2.026104069587701846e-03,6.008347093214441714e-02,2.948850076865919267e-01,1.678415438778794178e-01,7.982757655684635800e-02,4.301620169652571601e-02,8.912303628196004135e-02,6.412733282899867049e-02,2.367743432735533449e-02,9.921701861919429710e-03,4.882765774178190153e-03,9.061283864141663662e-04,2.979682663565954778e-03
2.340580350594990977e-02,8.002224253335587373e-03,8.340385669736502874e-03,1.059836157935561268e-02,7.201935867902533282e-03,2.930344367905794722e-02,1.069889769738154592e-03,4.559486165559412281e-03,4.259805553999648537e-04,3.023354302866806519e-03,1.043124345995100717e-03,3.736266519537266746e-03,1.217357626017235607e-02,7.840719764697750768e-03,3.179442576219221848e-04,3.653847399713418265e-02,1.253874406722914336e-02,5.472867461453756466e-02,5.463913569437554981e-04,3.611158686855817177e-03,6.038913687782102024e-03,1.754640920770542730e-03,1.559091114603869226e-02,5.137209317391251001e-02,5.144725558769805418e-02,5.114074666597780844e-02,5.421365811173798344e-01,1.324838178081055688e-02,2.314941641688376961e-02,6.577578684240935336e-03
7.091932388805120835e-02,2.189160545070416644e-02,2.992318328158202062e-02,4.474483749710863462e-02,2.582757463961668845e-02,2.094705741502913832e-01,1.066288284206910568e-02,6.424227558185945097e-02,6.995449424826061247e-02,1.403105702622143257e-02,2.886935547863706203e-04,2.183597976053644127e-02,1.212287678430725296e-01,6.212693430658076943e-02,1.681515952514904197e-02,1.073686305538443797e-01,7.790545603917032984e-03,5.637776141469497820e-02,6.441109108851838334e-04,3.443239731755400913e-03,1.413427439737762348e-03,1.998067894719676892e-03,3.902502308866624952e-03,3.375843049020713169e-03,2.636369079382256883e-02,2.434190427643350904e-02,4.119751274275721548e-03,7.192159248806083427e-04,4.515618498067935742e-03,1.229408920070037821e-04
5.818323652258966527e-02,8.252202297216550131e-03,1.449992488865962069e-02,1.916666230140458629e-02,1.159436606057862203e-02,6.034195766990286397e-02,1.445261188843771335e-03,1.377838035242165762e-02,8.116466874379351173e-03,4.442698898039839674e-03,3.106247485389463888e-04,1.014008530345525253e-04,9.101791379430099888e-03,3.557290270580874391e-03,3.068185673121080325e-03,7.904934875715306786e-02,1.089531541186854885e-02,8.003356127116663388e-02,2.381693543334202114e-03,1.132385406401016127e-02,6.814428342918317852e-03,3.839349968652973084e-03,3.985089434803212177e-02,1.044461941379147274e-01,2.003226680789527703e-01,3.418070634609194913e-01,7.752486279051390428e-02,6.346987330137680329e-03,1.300759300051442966e-03,9.457401506843219350e-04
3.347870125002060382e-01,7.648856934702476240e-02,3.545937413873546940e-02,3.420944714389800162e-02,2.056678143414263776e-02,6.934680393258296771e-02,2.229755729771919475e-03,1.202967403329787029e-02,6.987821440230826582e-03,1.212432934818551692e-04,1.648422311287064349e-03,2.472973534411055394e-04,7.819415915647500229e-03,5.837618079321080233e-03,8.851094869209085239e-03,2.699289581853553041e-02,1.711096975000930744e-03,1.673786240298821837e-02,1.980946757517776293e-03,5.687206396396332414e-04,1.808380360909803185e-03,2.375071342596950675e-03,3.753040171192928345e-03,6.872926249778190874e-03,1.009717023473507939e-02,1.260648403333891610e-02,2.553232342819688767e-03,9.751782123686347694e-04,1.920535215787722450e-03,1.652780047556305805e-04
2.959375623038898451e-02,6.654370718229726291e-03,1.382586183725275676e-02,1.557623863869861749e-02,8.758859656359323578e-03,3.841727715479216487e-02,2.108905973634314559e-03,1.502441765286493223e-03,1.720189681836047915e-03,4.030953250414006685e-03,1.667041150790116361e-04,5.548732796379452848e-04,1.222155662087305410e-02,9.809843780805085900e-03,2.891405589731284309e-02,1.772904294272428793e-01,9.991090179214602573e-02,2.266862271025733289e-01,5.265560403857115490e-02,3.481975969915510061e-02,3.491912480266563118e-02,2.525767866450304849e-02,1.152526484698970267e-03,5.905257700695043348e-03,2.147371728189291767e-03,3.670299418264436064e-02,2.701427366615950006e-03,2.122245766505462608e-02,6.433956403574843256e-04,2.023818429654278446e-03
3.475146061913563650e-02,1.530174008382969436e-02,1.687591661508247576e-02,2.044740677972818263e-02,6.807131666811604316e-03,7.434828888533352720e-02,1.763059474806814722e-03,2.249706683709803631e-02,1.880782603358716618e-03,1.546200063956330341e-02,4.749551658974092427e-02,9.140687106519970739e-02,2.936366746700293517e-01,1.495829812905822565e-01,1.126334739850534325e-02,6.417293570749198206e-02,1.114017913243300038e-02,2.195087923008057218e-02,8.659841384150072582e-03,4.379142304762649943e-03,3.081973626231708854e-03,2.522795486451146250e-05,1.464676770248502609e-03,3.042461127050610087e-02,9.434167874600078371e-03,3.776274754389584692e-03,1.222661010437241062e-02,1.908370720986533658e-03,3.641942057962812510e-03,2.839799417423832534e-04
4.621576658687674005e-02,1.017751735201246482e-02,1.430418142047403147e-02,2.152679556052704973e-02,1.310316419747218318e-02,6.198196346886672425e-02,6.041807515875302279e-04,9.291070827970225599e-03,4.465002195281684953e-03,1.138855692125997909e-02,3.967563469819753753e-03,1.231445103705072069e-02,7.489692401811536351e-03,4.580687599423415913e-04,1.273895109945035430e-03,1.043892042497130274e-01,2.887884281720865236e-03,1.533076259610093861e-01,2.256684506920042868e-02,9.815548147695489500e-02,3.998150902275880714e-02,1.485498816327454619e-02,3.952108621057091181e-02,2.563171137110378250e-01,7.100515101159377701e-03,7.741772595945790869e-02,5.126350813639535958e-02,6.076699521139369148e-03,1.378703442631282541e-02,4.436230581131236222e-03
